ID,City,District,Neighborhood,Condition,Type,Rooms,Area_m2,Lift,Views,Floor_number,Price
2611,Barcelona,Ciutat Vella,El Raval,Needs Refurb,Penthouse,3,59,No,Exterior,Floor 3,178500
2612,Barcelona,Horta-Guinardó,El Baix Guinardó,Needs Refurb,Flat,4,95,Yes,Exterior,Floor 4,340000
2613,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,3,170,Yes,Exterior,Floor 2,980000
2614,Barcelona,Eixample,El Fort Pienc,Needs Refurb,Flat,4,100,Yes,Exterior,Floor 1,325000
2615,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Needs Refurb,Flat,4,88,No,Exterior,Floor 5,425000
2616,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,3,73,No,Exterior,Mezzanine,554000
2617,Barcelona,Gràcia,El Camp D'En Grassot I Gràcia Nova,Needs Refurb,Flat,4,95,Yes,Exterior,Floor 3,368600
2618,Barcelona,Nou Barris,Porta,Needs Refurb,Flat,4,75,Yes,Interior,Floor 2,190000
2619,Barcelona,Nou Barris,Porta,Needs Refurb,Flat,2,50,Yes,Exterior,Floor 4,149000
2620,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Needs Refurb,Flat,2,43,No,Exterior,Floor 5,179000
2621,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,Needs Refurb,Flat,2,51,Yes,Exterior,Floor 1,249000
2622,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Needs Refurb,Flat,5,160,Yes,Exterior,Floor 3,619000
2623,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Penthouse,2,130,Yes,Exterior,Floor 7,620000
2624,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Penthouse,3,130,Yes,Exterior,Floor 7,650000
2625,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Penthouse,2,190,Yes,Exterior,Floor 8,650000
2626,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Needs Refurb,Flat,4,93,Yes,Exterior,Floor 4,330000
2627,Barcelona,Sant Martí,La Verneda I La Pau,Needs Refurb,Flat,3,60,Yes,Exterior,Floor 16,180000
2628,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Needs Refurb,Flat,2,90,Yes,Exterior,Floor 3,288000
2629,Barcelona,Sant Andreu,Sant Andreu,Needs Refurb,Flat,3,66,Yes,Exterior,Floor 2,195000
2630,Barcelona,Horta-Guinardó,El Guinardó,Needs Refurb,Flat,4,98,Yes,Interior,Floor 2,245000
2631,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Needs Refurb,Flat,1,60,Yes,Interior,Mezzanine,260000
2632,Barcelona,Gràcia,El Camp D'En Grassot I Gràcia Nova,Needs Refurb,Flat,3,110,Yes,Exterior,Floor 2,370000
2633,Barcelona,Gràcia,La Vila De Gràcia,Needs Refurb,Penthouse,5,230,Yes,Exterior,Floor 8,1150000
2634,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Needs Refurb,Penthouse,5,231,Yes,Exterior,Floor 8,1150000
2635,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Duplex,7,300,Yes,Exterior,Floor 2,1000000
2636,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,3,100,Yes,Exterior,Floor 2,450000
2637,Barcelona,Sant Martí,El Poblenou,Needs Refurb,Flat,3,49,Yes,Exterior,Ground Floor,155000
2638,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,Needs Refurb,Flat,4,88,Yes,Exterior,Floor 3,300000
2639,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,Needs Refurb,Flat,4,120,Yes,Exterior,Floor 4,370000
2640,Barcelona,Sant Martí,Diagonal Mar I El Front Marítim Del Poblenou,Needs Refurb,Duplex,2,69,Yes,Exterior,Floor 2,220000
2641,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,4,100,Yes,Exterior,Floor 2,375000
2642,Barcelona,Sant Martí,El Poblenou,Needs Refurb,Flat,3,75,No,Exterior,Floor 2,279000
2643,Barcelona,Sant Martí,La Vila Olímpica Del Poblenou,Needs Refurb,Flat,4,134,Yes,Exterior,Floor 2,675000
2644,Barcelona,Les Corts,Pedralbes,Needs Refurb,Flat,3,148,Yes,Exterior,Floor 1,718500
2645,Barcelona,Gràcia,El Camp D'En Grassot I Gràcia Nova,Needs Refurb,Flat,4,132,Yes,Exterior,Ground Floor,330000
2646,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Needs Refurb,Flat,2,141,Yes,Exterior,Floor 5,597500
2647,Barcelona,Sant Martí,El Poblenou,Needs Refurb,Flat,3,69,Yes,Exterior,Floor 2,300000
2648,Barcelona,Les Corts,Pedralbes,Needs Refurb,Flat,3,95,Yes,Exterior,Ground Floor,395000
2649,Barcelona,Ciutat Vella,El Raval,Needs Refurb,Penthouse,2,73,No,Exterior,Floor 5,199000
2650,Barcelona,Horta-Guinardó,Sant Genís Dels Agudells,Needs Refurb,Detached,10,297,No,Exterior,Multiple,795000
2651,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Penthouse,4,185,Yes,Exterior,Floor 6,1390000
2652,Barcelona,Horta-Guinardó,El Carmel,Needs Refurb,Detached,4,140,No,Exterior,Multiple,520000
2653,Barcelona,Gràcia,El Coll,Needs Refurb,Detached,4,294,No,Exterior,Multiple,1800000
2654,Barcelona,Horta-Guinardó,La Font D'En Fargues,Needs Refurb,Detached,6,224,No,Exterior,Multiple,720000
2655,Barcelona,Eixample,La Sagrada Família,Needs Refurb,Flat,3,83,Yes,Exterior,Floor 2,280000
2656,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,5,129,Yes,Exterior,Floor 4,475000
2657,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,4,174,Yes,Exterior,Mezzanine,900000
2658,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,4,120,Yes,Exterior,Floor 1,415000
2659,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Needs Refurb,Flat,4,92,Yes,Exterior,Floor 2,395000
2660,Barcelona,Sant Martí,La Verneda I La Pau,Needs Refurb,Flat,3,91,Yes,Exterior,Floor 5,189000
2661,Barcelona,Sarrià-Sant Gervasi,Sarrià,Needs Refurb,Flat,1,43,Yes,Exterior,Floor 2,245000
2662,Barcelona,Ciutat Vella,La Barceloneta,Needs Refurb,Flat,2,35,No,Exterior,Floor 5,160000
2663,Barcelona,Eixample,El Fort Pienc,Needs Refurb,Flat,3,75,Yes,Exterior,Mezzanine,180000
2664,Barcelona,Sant Andreu,Sant Andreu,Needs Refurb,Flat,3,66,Yes,Exterior,Floor 1,195000
2665,Barcelona,Sants-Montjuïc,La Marina De Port,Needs Refurb,Flat,4,90,Yes,Exterior,Floor 5,225000
2666,Barcelona,Ciutat Vella,El Raval,Needs Refurb,Flat,3,59,Yes,Interior,Floor 5,140000
2667,Barcelona,Les Corts,Les Corts,Needs Refurb,Penthouse,3,101,Yes,Exterior,Floor 7,450000
2668,Barcelona,Gràcia,Vallcarca I Els Penitents,Needs Refurb,Flat,1,62,No,Exterior,Ground Floor,210000
2669,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,House,7,566,No,Exterior,Multiple,2900000
2670,Barcelona,Ciutat Vella,El Raval,Needs Refurb,Flat,1,51,No,Exterior,Floor 3,150000
2671,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,Needs Refurb,Flat,3,88,Yes,Exterior,Floor 7,320000
2672,Barcelona,Sants-Montjuïc,La Bordeta,Needs Refurb,Flat,3,74,Yes,Exterior,Floor 1,225000
2673,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Needs Refurb,Flat,4,125,Yes,Exterior,Floor 3,598000
2674,Barcelona,Eixample,La Sagrada Família,Needs Refurb,Flat,3,93,Yes,Exterior,Floor 4,540000
2675,Barcelona,Les Corts,Les Corts,Needs Refurb,Flat,2,80,Yes,Exterior,Floor 4,295000
2676,Barcelona,Horta-Guinardó,El Carmel,Needs Refurb,Flat,3,60,No,Exterior,Floor 2,135000
2677,Barcelona,Horta-Guinardó,El Baix Guinardó,Needs Refurb,Flat,5,124,Yes,Exterior,Floor 4,375000
2678,Barcelona,Gràcia,La Vila De Gràcia,Needs Refurb,Flat,1,52,Yes,Exterior,Floor 1,295000
2679,Barcelona,Ciutat Vella,El Barri Gòtic,Needs Refurb,Flat,2,158,No,Exterior,Floor 2,560000
2680,Barcelona,Sant Martí,Diagonal Mar I El Front Marítim Del Poblenou,Needs Refurb,Flat,4,79,Yes,Exterior,Floor 4,195000
2681,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Penthouse,4,329,Yes,Exterior,Floor 8,1350000
2682,Barcelona,Eixample,La Sagrada Família,Needs Refurb,Flat,3,122,Yes,Exterior,Floor 1,475000
2683,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,10,262,Yes,Exterior,Floor 4,978000
2684,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Needs Refurb,Flat,3,81,Yes,Exterior,Floor 2,299000
2685,Barcelona,Les Corts,Les Corts,Needs Refurb,Flat,3,86,Yes,Exterior,Floor 2,310000
2686,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,3,130,Yes,Exterior,Floor 3,520000
2687,Barcelona,Gràcia,La Vila De Gràcia,Needs Refurb,Flat,2,95,No,Exterior,Floor 4,370000
2688,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Needs Refurb,Flat,3,121,Yes,Exterior,Floor 2,550000
2689,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,5,160,Yes,Exterior,Floor 3,650000
2690,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Needs Refurb,Flat,5,158,Yes,Exterior,Floor 1,530000
2691,Barcelona,Gràcia,El Camp D'En Grassot I Gràcia Nova,Needs Refurb,Flat,4,85,Yes,Exterior,Floor 2,320000
2692,Barcelona,Gràcia,El Camp D'En Grassot I Gràcia Nova,Needs Refurb,Flat,4,85,Yes,Exterior,Floor 2,319000
2693,Barcelona,Gràcia,Vallcarca I Els Penitents,Needs Refurb,Flat,4,92,Yes,Exterior,Mezzanine,390000
2694,Barcelona,Horta-Guinardó,El Baix Guinardó,Needs Refurb,Flat,3,85,Yes,Exterior,Floor 2,319000
2695,Barcelona,Gràcia,El Camp D'En Grassot I Gràcia Nova,Needs Refurb,Penthouse,2,107,Yes,Exterior,Floor 9,650000
2696,Barcelona,Eixample,La Sagrada Família,Needs Refurb,Flat,3,56,Yes,Exterior,Floor 3,194000
2697,Barcelona,Sants-Montjuïc,Sants,Needs Refurb,Flat,4,127,Yes,Exterior,Floor 7,540000
2698,Barcelona,Sarrià-Sant Gervasi,Les Tres Torres,Needs Refurb,Flat,5,285,Yes,Exterior,Floor 1,1260000
2699,Barcelona,Horta-Guinardó,Sant Genís Dels Agudells,Needs Refurb,Flat,2,42,No,Exterior,Ground Floor,79000
2700,Barcelona,Ciutat Vella,El Raval,Needs Refurb,Flat,3,77,No,Exterior,Floor 3,195000
2701,Barcelona,Eixample,Sant Antoni,Needs Refurb,Flat,4,185,Yes,Exterior,Floor 2,365000
2702,Barcelona,Les Corts,La Maternitat I Sant Ramon,Needs Refurb,Flat,4,78,Yes,Interior,Floor 6,219000
2703,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,4,125,Yes,Exterior,Floor 2,495000
2704,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Needs Refurb,Flat,5,165,Yes,Exterior,Floor 3,655000
2705,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Needs Refurb,Flat,3,108,Yes,Exterior,Floor 3,409000
2706,Barcelona,Eixample,El Fort Pienc,Needs Refurb,Flat,5,157,Yes,Exterior,Floor 4,530000
2707,Barcelona,Les Corts,Les Corts,Needs Refurb,Flat,3,80,Yes,Exterior,Floor 3,395000
2708,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,3,180,Yes,Exterior,Mezzanine,1200000
2709,Barcelona,Les Corts,Pedralbes,Needs Refurb,Flat,3,70,Yes,Exterior,Floor 3,360000
2710,Barcelona,Eixample,La Sagrada Família,Needs Refurb,Flat,3,70,Yes,Exterior,Floor 6,255000
2711,Barcelona,Gràcia,La Vila De Gràcia,Needs Refurb,Flat,2,70,No,Exterior,Floor 1,239000
2712,Barcelona,Eixample,Sant Antoni,Needs Refurb,Flat,2,56,Yes,Interior,Floor 5,209000
2713,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Needs Refurb,Flat,5,155,Yes,Exterior,Floor 5,595000
2714,Barcelona,Gràcia,La Salut,Needs Refurb,Flat,3,78,Yes,Exterior,Ground Floor,255000
2715,Barcelona,Nou Barris,Vilapicina I La Torre Llobeta,Needs Refurb,Terraced,4,137,No,Exterior,Multiple,265000
2716,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Needs Refurb,Flat,2,58,Yes,Interior,Mezzanine,205000
2717,Barcelona,Sant Martí,Provençals Del Poblenou,Needs Refurb,Flat,3,74,Yes,Exterior,Floor 1,233000
2718,Barcelona,Sant Andreu,Navas,Needs Refurb,Flat,3,79,Yes,Interior,Floor 3,219000
2719,Barcelona,Sant Martí,El Clot,Needs Refurb,Flat,4,96,Yes,Interior,Floor 2,325000
2720,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Needs Refurb,Flat,2,114,Yes,Exterior,Floor 8,500000
2721,Barcelona,Ciutat Vella,El Raval,Needs Refurb,Flat,5,100,Yes,Exterior,Floor 4,358000
2722,Barcelona,Les Corts,Les Corts,Needs Refurb,Flat,6,289,Yes,Exterior,Floor 2,1200000
2723,Barcelona,Gràcia,El Camp D'En Grassot I Gràcia Nova,Needs Refurb,Flat,4,88,Yes,Exterior,Floor 5,350000
2724,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Needs Refurb,Flat,3,69,Yes,Exterior,Floor 2,340000
2725,Barcelona,Sarrià-Sant Gervasi,Sarrià,Needs Refurb,Flat,3,93,No,Exterior,Floor 1,375000
2726,Barcelona,Les Corts,Pedralbes,Needs Refurb,House,7,716,No,Exterior,Multiple,3390000
2727,Barcelona,Sants-Montjuïc,La Bordeta,Needs Refurb,Flat,4,97,Yes,Exterior,Floor 6,340000
2728,Barcelona,Les Corts,Pedralbes,Needs Refurb,Flat,5,145,Yes,Exterior,Floor 1,1220000
2729,Barcelona,Sants-Montjuïc,Sants - Badal,Needs Refurb,Flat,3,120,Yes,Exterior,Floor 6,463000
2730,Barcelona,Les Corts,Pedralbes,Needs Refurb,Flat,5,227,No,Exterior,Ground Floor,1095000
2731,Barcelona,Horta-Guinardó,El Carmel,Needs Refurb,Flat,3,55,No,Exterior,Mezzanine,130000
2732,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,3,143,Yes,Exterior,Floor 1,900000
2733,Barcelona,Sarrià-Sant Gervasi,Sarrià,Needs Refurb,Flat,7,319,Yes,Exterior,Floor 1,1350000
2734,Barcelona,Gràcia,La Vila De Gràcia,Needs Refurb,Flat,4,196,Yes,Exterior,Floor 1,595000
2735,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Needs Refurb,Flat,3,121,Yes,Exterior,Floor 1,562000
2736,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Needs Refurb,Flat,5,106,Yes,Exterior,Floor 2,370000
2737,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Needs Refurb,Flat,5,246,Yes,Exterior,Floor 1,990000
2738,Barcelona,Sant Andreu,Sant Andreu,Needs Refurb,Flat,3,70,Yes,Exterior,Floor 3,199000
2739,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Needs Refurb,Flat,2,39,No,Exterior,Floor 4,130000
2740,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Penthouse,2,93,Yes,Exterior,Floor 7,450000
2741,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Needs Refurb,Flat,3,120,Yes,Exterior,Floor 7,445000
2742,Barcelona,Sant Andreu,La Sagrera,Needs Refurb,Flat,4,102,Yes,Exterior,Floor 7,255000
2743,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Needs Refurb,Penthouse,2,87,Yes,Exterior,Floor 7,299000
2744,Barcelona,Eixample,La Sagrada Família,Needs Refurb,Flat,2,47,Yes,Exterior,Floor 4,210000
2745,Barcelona,Eixample,La Sagrada Família,Needs Refurb,Flat,2,47,Yes,Exterior,Floor 3,210000
2746,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Needs Refurb,Flat,3,110,No,Interior,Ground Floor,250000
2747,Barcelona,Sants-Montjuïc,Hostafrancs,Needs Refurb,Flat,2,83,Yes,Exterior,Mezzanine,255000
2748,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Needs Refurb,Flat,3,72,Yes,Exterior,Floor 3,260000
2749,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Needs Refurb,Penthouse,3,120,Yes,Exterior,Floor 6,495000
2750,Barcelona,Gràcia,La Vila De Gràcia,Needs Refurb,Flat,4,88,Yes,Exterior,Floor 1,375000
2751,Barcelona,Les Corts,Pedralbes,Needs Refurb,Penthouse,3,76,Yes,Exterior,Floor 10,430000
2752,Barcelona,Gràcia,La Vila De Gràcia,Needs Refurb,Flat,2,74,No,Exterior,Floor 2,325000
2753,Barcelona,Gràcia,La Vila De Gràcia,Needs Refurb,Flat,3,69,Yes,Exterior,Floor 2,240000
2754,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Needs Refurb,Flat,5,258,Yes,Exterior,Floor 2,1050000
2755,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Needs Refurb,Flat,2,81,No,Interior,Floor 5,490000
2756,Barcelona,Gràcia,Vallcarca I Els Penitents,Needs Refurb,Flat,3,72,Yes,Exterior,Floor 2,265000
2757,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Needs Refurb,Detached,10,690,No,Exterior,Multiple,3950000
2758,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Needs Refurb,Flat,2,55,No,Exterior,Floor 3,155000
2759,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Penthouse,3,70,Yes,Exterior,Floor 8,365000
2760,Barcelona,Eixample,La Sagrada Família,Needs Refurb,Flat,4,90,No,Exterior,Floor 2,239000
2761,Barcelona,Sants-Montjuïc,Hostafrancs,Needs Refurb,Flat,3,64,Yes,Exterior,Floor 2,220000
2762,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Needs Refurb,Flat,3,58,No,Exterior,Floor 3,140000
2763,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,3,129,Yes,Exterior,Floor 2,599000
2764,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,4,120,Yes,Exterior,Floor 3,595000
2765,Barcelona,Ciutat Vella,El Barri Gòtic,Needs Refurb,Flat,4,114,No,Exterior,Floor 3,335000
2766,Barcelona,Les Corts,La Maternitat I Sant Ramon,Needs Refurb,Flat,4,95,Yes,Exterior,Floor 3,430000
2767,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,4,117,Yes,Exterior,Floor 1,410000
2768,Barcelona,Eixample,La Sagrada Família,Needs Refurb,Flat,4,134,No,Exterior,Floor 2,395000
2769,Barcelona,Nou Barris,La Trinitat Nova,Needs Refurb,Penthouse,2,76,No,Exterior,Floor 4,125000
2770,Barcelona,Les Corts,Les Corts,Needs Refurb,Flat,4,125,Yes,Interior,Floor 6,550000
2771,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,7,228,Yes,Exterior,Floor 2,2200000
2772,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Needs Refurb,Flat,6,200,Yes,Exterior,Floor 3,710000
2773,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,3,150,Yes,Exterior,Floor 1,550000
2774,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Needs Refurb,Flat,5,150,Yes,Exterior,Floor 1,410000
2775,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Needs Refurb,Flat,3,64,Yes,Exterior,Floor 2,190000
2776,Barcelona,Eixample,La Sagrada Família,Needs Refurb,Flat,4,140,Yes,Exterior,Floor 2,550000
2777,Barcelona,Horta-Guinardó,La Font D'En Fargues,Needs Refurb,Flat,3,145,No,Exterior,Ground Floor,259000
2778,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Needs Refurb,Flat,3,90,Yes,Exterior,Floor 4,410000
2779,Barcelona,Sant Martí,Diagonal Mar I El Front Marítim Del Poblenou,Needs Refurb,Penthouse,3,84,No,Exterior,Floor 3,330000
2780,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,7,391,Yes,Exterior,Floor 4,1690000
2781,Barcelona,Eixample,Sant Antoni,Needs Refurb,Flat,3,129,Yes,Exterior,Floor 3,550000
2782,Barcelona,Gràcia,La Vila De Gràcia,Needs Refurb,Flat,2,80,Yes,Exterior,Floor 3,320000
2783,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,5,320,Yes,Exterior,Floor 3,1750000
2784,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,6,158,Yes,Exterior,Floor 1,680000
2785,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,6,153,Yes,Exterior,Floor 3,650000
2786,Barcelona,Sant Andreu,El Congrés I Els Indians,Needs Refurb,Penthouse,3,64,Yes,Exterior,Floor 4,179900
2787,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,7,184,Yes,Exterior,Floor 4,780000
2788,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,4,176,Yes,Exterior,Floor 2,750000
2789,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,8,261,Yes,Exterior,Floor 4,978000
2790,Barcelona,Gràcia,Vallcarca I Els Penitents,Needs Refurb,Flat,5,317,No,Exterior,Mezzanine,699000
2791,Barcelona,Sant Martí,El Poblenou,Needs Refurb,Flat,5,192,No,Exterior,Floor 1,549000
2792,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,5,141,Yes,Exterior,Floor 4,622000
2793,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Needs Refurb,Penthouse,3,47,No,Exterior,Floor 4,199900
2794,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,3,90,Yes,Exterior,Floor 4,400000
2795,Barcelona,Gràcia,La Vila De Gràcia,Needs Refurb,Flat,4,118,Yes,Exterior,Floor 3,550000
2796,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Needs Refurb,Flat,3,132,Yes,Exterior,Floor 4,498000
2797,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Needs Refurb,Flat,3,85,No,Exterior,Floor 1,239000
2798,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Needs Refurb,Flat,3,82,Yes,Exterior,Floor 1,350000
2799,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Needs Refurb,Flat,3,87,Yes,Exterior,Floor 1,570000
2800,Barcelona,Ciutat Vella,El Barri Gòtic,Needs Refurb,Flat,4,212,No,Exterior,Floor 2,850000
2801,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,3,130,Yes,Exterior,Floor 2,520000
2802,Barcelona,Ciutat Vella,El Raval,Needs Refurb,Flat,6,175,Yes,Exterior,Floor 5,635000
2803,Barcelona,Les Corts,Pedralbes,Needs Refurb,Flat,3,58,Yes,Exterior,Floor 5,450000
2804,Barcelona,Les Corts,Pedralbes,Needs Refurb,Flat,4,136,Yes,Exterior,Floor 3,890000
2805,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Needs Refurb,Flat,4,121,Yes,Exterior,Floor 4,465000
2806,Barcelona,Nou Barris,Vilapicina I La Torre Llobeta,Needs Refurb,Flat,3,70,Yes,Interior,Floor 3,155000
2807,Barcelona,Gràcia,El Camp D'En Grassot I Gràcia Nova,Needs Refurb,Flat,4,136,Yes,Exterior,Floor 2,475000
2808,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Needs Refurb,Flat,5,145,Yes,Exterior,Floor 3,790000
2809,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Needs Refurb,Flat,4,188,Yes,Exterior,Floor 2,599000
2810,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Needs Refurb,Flat,3,87,Yes,Exterior,Floor 2,330000
2811,Barcelona,Sant Andreu,Sant Andreu,Needs Refurb,Flat,3,65,Yes,Exterior,Floor 2,185000
2812,Barcelona,Horta-Guinardó,Horta,Needs Refurb,Detached,10,297,No,Exterior,Multiple,795000
2813,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Penthouse,4,123,Yes,Exterior,Floor 4,690000
2814,Barcelona,Horta-Guinardó,El Carmel,Needs Refurb,Detached,5,142,No,Exterior,Multiple,450000
2815,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Needs Refurb,Flat,5,139,Yes,Exterior,Floor 5,657000
2816,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Penthouse,5,335,No,Exterior,Floor 6,2850000
2817,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Needs Refurb,Flat,4,137,Yes,Exterior,Floor 2,550000
2818,Barcelona,Les Corts,Pedralbes,Needs Refurb,Flat,3,65,Yes,Exterior,Floor 6,385000
2819,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Needs Refurb,Detached,7,650,No,Exterior,Multiple,2300000
2820,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Needs Refurb,Flat,3,235,No,Exterior,Floor 1,712500
2821,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Needs Refurb,Flat,6,274,Yes,Exterior,Floor 5,1670000
2822,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,Needs Refurb,Flat,3,65,No,Exterior,Floor 1,210000
2823,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,6,196,Yes,Exterior,Floor 4,900000
2824,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,Needs Refurb,Flat,2,50,No,Exterior,Floor 1,175000
2825,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,2,143,Yes,Exterior,Mezzanine,900000
2826,Barcelona,Gràcia,Vallcarca I Els Penitents,Needs Refurb,Flat,3,80,Yes,Exterior,Floor 4,310000
2827,Barcelona,Eixample,El Fort Pienc,Needs Refurb,Flat,4,90,Yes,Interior,Floor 1,325000
2828,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Needs Refurb,Flat,2,55,No,Exterior,Floor 2,175000
